Molecule Name,Type,C-Number,Dynamic Or Kinematic,Viscosity_40C,Viscosity_100C,Thermal Conductivity_40C,Thermal Conductivity_100C,Density_40C,Density_100C,Viscosity Prediction,Heat Capacity_40C,Heat Capacity_100C,Density Prediction,Thermal Conductivity Prediction,Heat Capacity Prediction,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,dim_32,dim_33,dim_34,dim_35,dim_36,dim_37,dim_38,dim_39,dim_40,dim_41,dim_42,dim_43,dim_44,dim_45,dim_46,dim_47,dim_48,dim_49,dim_50,dim_51,dim_52,dim_53,dim_54,dim_55,dim_56,dim_57,dim_58,dim_59,dim_60,dim_61,dim_62,dim_63,dim_64,dim_65,dim_66,dim_67,dim_68,dim_69,dim_70,dim_71,dim_72,dim_73,dim_74,dim_75,dim_76,dim_77,dim_78,dim_79,dim_80,dim_81,dim_82,dim_83,dim_84,dim_85,dim_86,dim_87,dim_88,dim_89,dim_90,dim_91,dim_92,dim_93,dim_94,dim_95,dim_96,dim_97,dim_98,dim_99,dim_100,dim_101,dim_102,dim_103,dim_104,dim_105,dim_106,dim_107,dim_108,dim_109,dim_110,dim_111,dim_112,dim_113,dim_114,dim_115,dim_116,dim_117,dim_118,dim_119,dim_120,dim_121,dim_122,dim_123,dim_124,dim_125,dim_126,dim_127
"methyl Z,Z,Z,Z,Z,Z 4,7,10,13,16,19-docosahexaeneoate",Ester,23,Dynamic,8.3,2.6,0.226,0.213,1.087,1.043,ViscosityL,500.0,576.0,VDNSExpansion,TransportPolynomial,PolynomialHC,0.4566936,-0.02824848,0.5488737,-0.07494395,-0.023706192,0.017481182,0.0075177415,0.06790984,-0.2257143,-0.15944001,0.35462546,0.42993113,-0.14484803,-0.003449189,-0.38419175,-0.38732126,0.020995952,0.2151298,-0.42262617,-0.3163883,0.057426795,0.10048542,0.47370735,-0.032395273,0.22905189,0.14544816,-0.020096261,0.17516549,-0.31197476,-0.2479755,-0.19922215,0.24631013,0.024170564,0.059217483,0.13268809,-0.16944057,0.3443481,0.05346779,0.05369548,-0.048469156,0.001732598,0.3398682,-0.3094007,-0.3463578,-0.17009223,0.054567672,0.089463,0.28180984,0.07521448,0.20012017,-0.2591273,0.19283569,-0.3284968,-0.002536827,0.22911048,0.0029838735,0.06328478,-0.48438093,0.18527599,0.21780635,0.2016629,-0.13810061,-0.24317108,-0.0619289,-0.15813269,0.09186393,0.17309566,0.12642516,-0.29068348,0.016105097,-0.10018914,0.08196277,0.35705724,-0.32131007,-0.017680602,0.24896127,0.51689667,-0.061595578,-0.17494367,-0.12979324,0.11928617,0.28313696,-0.028827528,0.040858917,-0.28411803,0.0053373254,0.23587538,0.05498995,-0.13359806,0.22793159,-0.061185014,-0.12315757,-0.0010050227,-0.14868389,0.18122144,0.005958849,-0.31866384,-0.23734803,0.03240995,-0.008029638,-0.22440031,0.030934244,0.49949688,0.27893764,0.45509422,-0.2649869,-0.007842147,-0.032829043,0.06179982,-0.12167741,-0.16796006,-0.057129752,0.06460492,-0.058115724,0.21687588,0.15237673,-0.014715683,0.025819922,-0.09000028,-0.1130163,0.12928969,0.016857615,0.2393422,-0.16261323,-0.0062387725,0.30328864,-0.29478616,0.027984692
1-hexadecyloxy-2-methoxybenzene,Ether,23,Dynamic,9.1,3.0,0.171,0.162,0.898,0.863,PPDS 9,535.0,613.0,VDNSExpansion,TransportPolynomial,PolynomialHC,0.4106275,0.019476958,0.49654847,-0.1267079,-0.12759447,0.1362195,0.06886048,0.1209718,-0.3926267,-0.22949563,0.46261048,0.53544086,-0.31467772,0.18739703,-0.5530541,-0.5527678,0.14720772,0.21531257,-0.5365106,-0.387676,0.015204417,0.035168935,0.66474503,-0.054127377,0.44322103,-0.04586214,-0.03827255,0.23732135,-0.3836516,-0.55007136,-0.18412094,0.24105199,0.09749825,-0.33610606,0.07411364,-0.18202399,0.3978618,0.093822114,-0.037656154,-0.07639003,-0.040469363,0.33909628,-0.27836484,-0.64730626,-0.13754663,0.11513911,-0.04481863,0.35092294,0.35939983,0.41113377,-0.3240101,0.46236324,-0.2944088,-0.11557681,0.27050856,0.17781988,0.0567826,-0.7464858,0.3464133,0.3586494,0.41509965,-0.075968035,-0.3184986,-0.19045284,-0.15574001,0.19779968,0.24630976,0.17950368,-0.35050198,0.27544436,-0.018730989,0.20861168,0.60323906,-0.20510392,0.0829155,0.24730973,0.5615101,0.23877601,-0.07800294,0.058170933,0.20824575,0.39446834,-0.12672746,-0.082212895,-0.17394406,-0.06079734,0.29371426,-0.016038496,-0.16167179,0.09225302,0.15351553,-0.16868816,0.04361417,-0.22940783,0.13133284,0.15970919,-0.43741307,-0.40466267,0.00056465867,0.1653247,-0.36144492,0.13398528,0.4708193,0.34318048,0.58965987,-0.22529389,0.0687042,-0.12440156,-0.071834974,-0.25923008,-0.07524102,0.01896725,-0.09674414,-0.007338239,0.2978415,0.028442599,0.18474798,0.18622024,-0.124813326,0.039574888,0.11867606,0.20619282,0.2493133,-0.50404567,0.19165,0.41028848,-0.27533475,0.0069670165
heptadecylcyclohexane,Cyclic Paraffin,23,Dynamic,9.5,3.2,0.151,0.142,0.971,0.929,ViscosityL,528.0,614.0,VDNSExpansion,TransportPolynomial,PolynomialHC,0.412351,-0.005949199,0.53006476,-0.18837947,-0.21955967,0.053387303,0.15734766,0.278009,-0.5142071,-0.20749661,0.6384812,0.7331015,-0.49206024,0.31669745,-0.56087804,-0.6131273,0.30448133,0.2955431,-0.5844231,-0.44793335,0.061542865,0.04206362,0.7582757,-0.055863827,0.6012508,-0.11833089,-0.011234097,0.30537745,-0.29588607,-0.7948245,-0.29230508,0.26067275,0.17814465,-0.5572317,-0.009804491,-0.04847655,0.48405296,0.04992214,-0.031824287,-0.2322197,-0.11533142,0.50276875,-0.32892048,-0.9086086,-0.051365577,0.15485498,-0.23730001,0.46157807,0.54571354,0.64774734,-0.39427236,0.6304933,-0.2333975,-0.15722716,0.34911868,0.21420512,0.0012113482,-0.8157882,0.51868147,0.41890118,0.48357856,-0.010776868,-0.5086151,-0.26916364,-0.13656065,0.30291358,0.27571848,0.3094742,-0.44324964,0.41458786,0.09039166,0.26023275,0.72332555,-0.2965994,0.17062618,0.25700498,0.51218915,0.35709298,-0.030050589,0.23133107,0.25941122,0.3226966,-0.17983179,0.055446323,-0.10735892,-0.18630287,0.47692904,-0.17592478,-0.08047062,0.04023545,0.25550142,-0.30536827,0.10146497,-0.27419078,0.20710438,0.30823994,-0.4933837,-0.55859727,0.012858722,0.20127976,-0.52335495,0.32248363,0.45462412,0.41871747,0.81367,-0.18215193,0.16739182,-0.17342342,-0.19475761,-0.38001248,-0.019761218,0.06383716,-0.24791707,0.020005496,0.37328294,-0.08662087,0.3548084,0.2655289,-0.108803295,0.08531984,0.05734695,0.2968855,0.27842122,-0.7259861,0.23008586,0.4894885,-0.23551327,-0.090903915
9-cyclohexylheptadecane,Cyclic Paraffin,23,Kinematic,9.13,2.06,0.142,0.133,0.822,0.786,Experimental,527.0,615.0,VDNSExpansion,TransportPolynomial,PolynomialHC,0.3558262,-0.00922173,0.5334239,-0.21834822,-0.25125462,0.04465812,0.13445528,0.27300063,-0.4689591,-0.17878464,0.6714019,0.7289022,-0.48352522,0.30716306,-0.61395884,-0.61752194,0.27633852,0.29383376,-0.5614587,-0.48331153,0.071761854,0.010062228,0.7622901,-0.074071266,0.5965017,-0.12635204,-0.02805543,0.29849532,-0.2626953,-0.7685804,-0.2789116,0.27737534,0.14789104,-0.56773484,0.010453765,-0.050464418,0.46094248,0.02540896,-0.025850078,-0.2543299,-0.0941116,0.4909785,-0.36414567,-0.92416567,-0.022491252,0.13287379,-0.2561031,0.42951566,0.52756995,0.6594502,-0.3804733,0.61432815,-0.27158204,-0.14584324,0.32938758,0.19016543,-0.0053994046,-0.77843446,0.5063769,0.42147687,0.46936584,-0.0067587486,-0.51349753,-0.25504625,-0.1372005,0.28759724,0.2644516,0.3147668,-0.41536695,0.40226635,0.06380693,0.2524605,0.71835864,-0.30745733,0.16465908,0.2232925,0.5196391,0.35699353,-0.009559966,0.23408763,0.22273174,0.3205299,-0.14764166,0.062264077,-0.09314943,-0.17832637,0.4677243,-0.17710519,-0.079253584,0.056912433,0.20589033,-0.30297682,0.090127,-0.27916983,0.17946391,0.27543917,-0.4526021,-0.55027395,-0.005612987,0.2284653,-0.5279758,0.3579916,0.41801187,0.42198515,0.8085535,-0.18906556,0.14770766,-0.18607606,-0.18982612,-0.36274374,-0.04355344,0.040020596,-0.24011059,0.04230497,0.3501997,-0.04404954,0.3409387,0.28624552,-0.08890902,0.09236197,0.05639979,0.27430823,0.27034396,-0.71002907,0.21129298,0.48134077,-0.25513336,-0.12485108
"methyl Z,Z 13,16-docosadienoate",Ester,23,Dynamic,9.1,2.9,0.188,0.178,1.037,0.995,ViscosityL,547.0,631.0,VDNSExpansion,TransportPolynomial,PolynomialHC,0.46897963,-0.03144327,0.5075991,-0.1434815,-0.09861918,0.07480822,0.099632815,0.1684947,-0.39612114,-0.21088214,0.44710234,0.5685216,-0.35566857,0.18057427,-0.4520789,-0.50152844,0.192498,0.223041,-0.52237844,-0.3751899,0.05108316,0.0656371,0.6270123,-0.03110077,0.44210503,-0.009976573,0.011232455,0.24840409,-0.30838296,-0.5741787,-0.23251048,0.24140877,0.131936,-0.27271566,0.024299392,-0.09551513,0.4176368,0.07956165,-0.009348979,-0.124125324,-0.063645616,0.3895801,-0.30444023,-0.6403114,-0.11578891,0.11319589,-0.04867332,0.38006952,0.33167094,0.43677172,-0.36848578,0.4474244,-0.2525855,-0.09351381,0.28919315,0.14047204,0.04851723,-0.6816248,0.3737587,0.3111314,0.37187237,-0.061254986,-0.3639463,-0.17363232,-0.1463929,0.2236339,0.23341645,0.20456536,-0.41887155,0.24141152,0.033898395,0.18827973,0.5759205,-0.26080626,0.090973176,0.26631954,0.4790752,0.16349193,-0.09366993,0.06815015,0.22014093,0.3042733,-0.1404806,0.0017112102,-0.19290364,-0.08427612,0.34093168,-0.07445034,-0.10181097,0.09699321,0.133024,-0.2198223,0.091339804,-0.21991329,0.17514998,0.21163982,-0.4241685,-0.39828384,0.0023875544,0.104477115,-0.35549158,0.18255414,0.45899323,0.34836385,0.64536244,-0.21824454,0.083049044,-0.10984821,-0.076179266,-0.25040552,-0.1082172,0.035446182,-0.10623738,-0.026105618,0.30845147,-0.011232459,0.19864596,0.15591148,-0.10675871,0.0047949553,0.09953542,0.1815773,0.23435357,-0.4592072,0.1447127,0.42184314,-0.2334095,-0.0011198238
tricosane,Paraffin,23,Dynamic,5.86,1.89,0.155,0.145,0.78,0.746,PPDS 9,560.0,645.0,VDNSExpansion,TransportPolynomial,PolynomialHC,0.41744313,-0.0023230754,0.49918365,-0.17011243,-0.1929034,0.07181016,0.1578284,0.24926256,-0.48835647,-0.22205615,0.5962291,0.68616897,-0.48018613,0.29069784,-0.5634849,-0.594678,0.27783397,0.2687587,-0.5809634,-0.44225106,0.062181003,0.04882955,0.7744935,-0.049999706,0.5992317,-0.11532603,-0.010468611,0.30486673,-0.31875288,-0.774762,-0.2708034,0.2569941,0.18129687,-0.5336609,-0.0076441546,-0.06694347,0.48989606,0.07286696,-0.02756243,-0.19649869,-0.10164707,0.47194156,-0.3122098,-0.88407874,-0.083472215,0.17719916,-0.1880933,0.45786554,0.52465135,0.61039704,-0.4080538,0.6245259,-0.23279561,-0.15094969,0.3602164,0.20915276,0.024658186,-0.81352913,0.5001659,0.39699104,0.48761985,-0.031355496,-0.4666612,-0.2683591,-0.1325763,0.30428845,0.28581825,0.2870493,-0.4583265,0.41832274,0.0793394,0.25363174,0.72924614,-0.25433752,0.15435335,0.26002926,0.51220894,0.34769562,-0.049271423,0.19821805,0.28437555,0.34269854,-0.21688198,0.017315404,-0.104075275,-0.1517642,0.4558897,-0.1515814,-0.101494305,0.055007085,0.2543666,-0.2816192,0.12285892,-0.28683066,0.18486103,0.2926454,-0.49593857,-0.54389715,0.0054203975,0.19931403,-0.49279356,0.2943749,0.4666357,0.4111475,0.782206,-0.20289512,0.14306328,-0.15305986,-0.17986152,-0.38190886,-0.03522804,0.054193344,-0.2469731,-0.00033566944,0.3765346,-0.084157094,0.35548767,0.27549067,-0.13159898,0.07809663,0.044888582,0.3031665,0.2742671,-0.7146876,0.24530567,0.48164105,-0.22590564,-0.07098302
9-hexylheptadecane,Paraffin,23,Dynamic,5.53,1.54,0.143,0.134,0.784,0.745,Experimental,559.0,646.0,VDNSExpansion,TransportPolynomial,PolynomialHC,0.3497035,-0.0023110907,0.5088876,-0.2034458,-0.23719168,0.05947322,0.13395874,0.2485102,-0.44560808,-0.18787692,0.64489573,0.69156057,-0.4730515,0.28582177,-0.62394285,-0.6047685,0.2513518,0.27465868,-0.55566186,-0.48205748,0.0702375,0.012180886,0.7774278,-0.07183835,0.59408545,-0.12563668,-0.031952325,0.29622203,-0.28115577,-0.75020504,-0.25970665,0.27654326,0.1452595,-0.55464375,0.01667485,-0.068747126,0.46499512,0.042449508,-0.022635853,-0.2292766,-0.07963044,0.46853074,-0.3529439,-0.9081136,-0.043926213,0.14900355,-0.22244218,0.42399827,0.51091504,0.6313735,-0.3871106,0.6085137,-0.27418765,-0.14109112,0.33686748,0.18567501,0.011237141,-0.77423394,0.49095467,0.40676525,0.47172612,-0.02378149,-0.481461,-0.25349057,-0.13549297,0.28764695,0.27036786,0.295824,-0.42186356,0.4042243,0.049894802,0.24503675,0.7238661,-0.27483404,0.15017177,0.22271441,0.5258313,0.35341802,-0.022859508,0.2091152,0.23836286,0.3405295,-0.17311649,0.031855136,-0.09042987,-0.15270045,0.45280957,-0.15472467,-0.09574989,0.072274245,0.19908474,-0.2843684,0.102737926,-0.29123548,0.15966408,0.25790706,-0.45099404,-0.5361599,-0.011788832,0.23175132,-0.50731516,0.3378909,0.42640907,0.4170602,0.78432196,-0.2047718,0.12709612,-0.17001174,-0.1795085,-0.36619663,-0.052488472,0.029399674,-0.23935392,0.027674634,0.35146552,-0.036873844,0.34122285,0.2943841,-0.105481856,0.08874732,0.04728444,0.27712092,0.2675696,-0.70269454,0.2222883,0.47299495,-0.2521469,-0.11474708
"5,11-dibutylpentadecane",Paraffin,23,Kinematic,8.02,2.11,0.132,0.124,0.793,0.759,Experimental,559.0,647.0,VDNSExpansion,TransportPolynomial,PolynomialHC,0.2819639,-0.0022991144,0.5185916,-0.23677926,-0.28148004,0.047136255,0.11008909,0.24775787,-0.40285957,-0.15369773,0.6935625,0.69695216,-0.46591687,0.28094578,-0.6844007,-0.61485887,0.22486964,0.2805587,-0.53036034,-0.52186394,0.078294,-0.024467783,0.780362,-0.09367701,0.5889393,-0.13594735,-0.05343605,0.2875773,-0.24355865,-0.7256481,-0.24860995,0.29609236,0.109222114,-0.57562673,0.040993854,-0.070550814,0.44009405,0.012032075,-0.017709272,-0.26205432,-0.057613816,0.46511996,-0.39367795,-0.9321486,-0.0043802145,0.12080797,-0.25679126,0.39013097,0.49717873,0.65235,-0.36616746,0.59250146,-0.3155797,-0.13123256,0.31351852,0.16219728,-0.002183889,-0.73493874,0.4817434,0.41653946,0.45583224,-0.016207498,-0.49626073,-0.23862202,-0.13840967,0.27100545,0.2549174,0.30459863,-0.38540068,0.3901259,0.02045022,0.23644182,0.71848595,-0.2953305,0.14599018,0.18539943,0.5394536,0.35914046,0.003552386,0.22001234,0.19235028,0.33836052,-0.12935103,0.0463949,-0.07678444,-0.15363671,0.44972944,-0.15786795,-0.09000547,0.089541376,0.14380284,-0.28711763,0.08261691,-0.29564032,0.13446715,0.22316878,-0.4060494,-0.5284226,-0.02899806,0.2641886,-0.5218367,0.38140687,0.38618237,0.42297295,0.78643805,-0.20664848,0.11112897,-0.18696365,-0.17915548,-0.35048437,-0.06974898,0.004605949,-0.23173475,0.055684935,0.3263964,0.010409384,0.32695806,0.31327745,-0.07936474,0.09939798,0.04968029,0.2510753,0.2608721,-0.6907016,0.19927095,0.4643488,-0.27838802,-0.15851107
"2,4,6-trimethyleicosane",Paraffin,23,Dynamic,5.85,1.7,0.133,0.124,0.784,0.747,PPDS 9,559.0,648.0,VDNSExpansion,TransportPolynomial,PolynomialHC,0.24887684,-0.039035466,0.5212651,-0.2627933,-0.28401315,0.09970362,0.03180575,0.2138761,-0.3304397,-0.11794468,0.64549446,0.6050951,-0.39585066,0.2719124,-0.72502005,-0.6173533,0.14321196,0.25843552,-0.51257807,-0.5480916,0.07272807,-0.0790307,0.708177,-0.11978201,0.5128954,-0.15258628,-0.07524952,0.23928846,-0.21047248,-0.630943,-0.21066318,0.3408552,0.06815815,-0.53071076,0.082978934,-0.10878057,0.37839097,0.0075554806,-0.044447005,-0.26350486,-0.017877536,0.38085333,-0.44663733,-0.853957,0.023417825,0.05903039,-0.24195443,0.2854875,0.42628554,0.62944275,-0.31595743,0.53987724,-0.3790578,-0.11219571,0.22189188,0.13667671,0.022599604,-0.6642545,0.40605572,0.4134917,0.40971988,-0.016385777,-0.42287868,-0.17703019,-0.14778402,0.22353543,0.20619372,0.2706922,-0.29972905,0.32171,-0.03480564,0.25361833,0.6416592,-0.26337293,0.14489321,0.12209598,0.5255225,0.34841445,0.017362228,0.19362882,0.11531283,0.3341302,-0.035816252,-0.011979384,-0.06352305,-0.09115422,0.38578066,-0.13045701,-0.11914195,0.098351024,0.069090076,-0.2329382,0.035410147,-0.28242633,0.08878609,0.17358854,-0.3304278,-0.48124093,-0.0781677,0.2868556,-0.4586563,0.3801933,0.28118858,0.3690852,0.6992302,-0.1946872,0.057663668,-0.18951446,-0.14027715,-0.25998703,-0.09685662,-0.010163592,-0.16153792,0.11436477,0.24957813,0.06867312,0.25362998,0.31289154,-0.034382217,0.14406098,0.10999621,0.17485555,0.22753114,-0.58782345,0.18767577,0.47018853,-0.3002765,-0.12940145
1-methyldecyl dodecanoate,Ester,23,Dynamic,17.0,4.4,0.164,0.154,0.84,0.803,PPDS 9,571.0,651.0,VDNSExpansion,TransportPolynomial,PolynomialHC,0.41403273,-0.048161004,0.45510176,-0.19358563,-0.14560106,0.10780092,0.11540738,0.20560057,-0.4171204,-0.2063756,0.47805646,0.5876723,-0.45271838,0.24760956,-0.5212261,-0.54360336,0.23368366,0.19995913,-0.5353673,-0.43672526,0.06382579,0.016315635,0.69753,-0.044230852,0.5368096,-0.08652455,0.013695871,0.26586983,-0.25569883,-0.7089628,-0.22947653,0.26435822,0.1567235,-0.43322754,-0.011879482,-0.059719864,0.42457688,0.07535577,-0.03783776,-0.17738417,-0.062058523,0.38156703,-0.34554896,-0.7725777,-0.058466595,0.1301657,-0.11393015,0.38264424,0.41279095,0.550963,-0.4163507,0.5571016,-0.23960026,-0.120087974,0.30531785,0.17345753,0.057646368,-0.71415,0.4426249,0.32887274,0.43680897,-0.03437976,-0.38699034,-0.18794425,-0.13446201,0.27625898,0.25970253,0.24208719,-0.45411882,0.33045557,0.067456335,0.24380691,0.669778,-0.21232468,0.13083416,0.24318485,0.43559906,0.2754928,-0.043439303,0.15021566,0.23278949,0.29795206,-0.18164077,-0.037648093,-0.12169448,-0.10217586,0.38032162,-0.12629534,-0.08790792,0.06305636,0.1727594,-0.2531573,0.13983953,-0.27479976,0.1308799,0.2776379,-0.42200175,-0.45902973,-0.04034873,0.18915737,-0.39076668,0.2925103,0.37989736,0.36882606,0.71847004,-0.20751779,0.0833964,-0.14582606,-0.12587133,-0.28465387,-0.11535697,0.047809143,-0.18370375,0.0016421382,0.31202117,-0.046099037,0.29012147,0.2539169,-0.08979571,0.08665485,0.07776168,0.23349197,0.2140415,-0.5730185,0.20574601,0.4661518,-0.2043296,-0.031430524
methyl docosanoate,Ester,23,Dynamic,5.8,2.32,0.173,0.16,0.842,0.809,ViscosityL,571.0,651.0,VDNSExpansion,TransportPolynomial,PolynomialHC,0.47491762,-0.03954301,0.49108136,-0.18105419,-0.1331035,0.11074957,0.13138148,0.21038033,-0.47020754,-0.23361035,0.48218316,0.62566537,-0.4495919,0.26479498,-0.4922049,-0.560378,0.26461008,0.2224845,-0.5707994,-0.40915808,0.047126703,0.040509187,0.6960959,-0.032932095,0.5375388,-0.085382074,0.025649926,0.279174,-0.30531868,-0.72212493,-0.24157424,0.24296299,0.1770789,-0.42470747,-0.024519008,-0.06645935,0.4450692,0.08928203,-0.04098419,-0.15675047,-0.08931003,0.39904255,-0.31078815,-0.7721147,-0.08791161,0.13286516,-0.10771404,0.41670236,0.44609696,0.5463737,-0.41850448,0.56300426,-0.2280749,-0.1341161,0.30601656,0.2043703,0.0442328,-0.77471614,0.45592707,0.35960296,0.45185658,-0.024265436,-0.41290063,-0.21680695,-0.14314783,0.28093347,0.2598887,0.23806408,-0.4720256,0.34167284,0.091380216,0.2421625,0.6752886,-0.22885285,0.1432896,0.27009913,0.4617183,0.26880458,-0.050193973,0.15860654,0.2579841,0.31601965,-0.18203259,-0.027049499,-0.15202181,-0.118040115,0.37999442,-0.12979893,-0.091501884,0.033668384,0.21775734,-0.2585935,0.13200787,-0.2535553,0.16386671,0.3033482,-0.46800575,-0.47130165,-0.019964794,0.16385706,-0.40809092,0.25556073,0.43109828,0.3782069,0.72633857,-0.1980022,0.11904527,-0.15090726,-0.13432217,-0.2971872,-0.0895318,0.076605745,-0.17461112,-0.003169942,0.34261194,-0.0782028,0.28714946,0.218616,-0.107590824,0.06456823,0.09445503,0.2508528,0.2287774,-0.58545196,0.2147431,0.481089,-0.20890908,-0.0102315685
heptyl hexadecanoate,Ester,23,Dynamic,8.9,2.9,0.166,0.157,0.85,0.815,PPDS 9,571.0,658.0,VDNSExpansion,TransportPolynomial,PolynomialHC,0.45557144,-0.047591664,0.45715252,-0.18947096,-0.11847629,0.122134864,0.12902975,0.20050061,-0.47019577,-0.23098825,0.4535772,0.5803751,-0.47789803,0.26945168,-0.48966932,-0.56959516,0.2578877,0.19102798,-0.55482084,-0.41619596,0.051984776,0.009794035,0.70648634,-0.019662036,0.55103916,-0.094115354,0.027500052,0.27136922,-0.29114622,-0.7472353,-0.22708772,0.25761706,0.17918557,-0.4406007,-0.02636165,-0.07288583,0.43361363,0.10022946,-0.05710254,-0.15282856,-0.0646074,0.38639867,-0.3218601,-0.7592927,-0.08640359,0.14221627,-0.0963316,0.4088479,0.44243756,0.55421996,-0.4304517,0.5827092,-0.21590374,-0.14021286,0.31065732,0.20425512,0.052617982,-0.7548263,0.46868858,0.34493962,0.47219923,-0.03256862,-0.37883523,-0.1954144,-0.14058395,0.2912028,0.27218193,0.23317324,-0.4689902,0.3607635,0.085510366,0.2515138,0.7017589,-0.19996323,0.14569421,0.27945,0.43162793,0.27626553,-0.05430731,0.14984433,0.26554438,0.30587906,-0.2131144,-0.06807241,-0.13763319,-0.114364825,0.38119024,-0.12229185,-0.105541945,0.038771264,0.21274126,-0.249778,0.15075585,-0.27871865,0.124061905,0.3042989,-0.46472463,-0.47560593,-0.04027775,0.18554623,-0.38154662,0.27289948,0.40956193,0.3703429,0.7327871,-0.19988881,0.09931959,-0.15372916,-0.12563296,-0.29052624,-0.11494622,0.063806616,-0.1815566,-0.033344634,0.32763737,-0.074396186,0.3044383,0.2535477,-0.101172835,0.09079753,0.08052802,0.26644742,0.2145821,-0.59168005,0.22959836,0.48869357,-0.19072956,0.0007612831
octadecyl pentanoate,Ester,23,Dynamic,8.7,2.9,0.165,0.156,0.999,0.958,ViscosityL,571.0,658.0,VDNSExpansion,TransportPolynomial,PolynomialHC,0.4555714,-0.047591656,0.45715252,-0.1894709,-0.11847625,0.122134864,0.12902975,0.20050061,-0.47019583,-0.23098822,0.4535772,0.5803751,-0.47789803,0.26945168,-0.48966938,-0.5695952,0.25788772,0.19102797,-0.5548209,-0.41619602,0.051984776,0.009794089,0.7064862,-0.01966204,0.5510391,-0.09411534,0.027500039,0.27136925,-0.29114622,-0.7472354,-0.22708772,0.2576171,0.17918557,-0.44060075,-0.026361657,-0.072885774,0.43361363,0.10022946,-0.05710253,-0.15282859,-0.06460744,0.38639873,-0.32186005,-0.7592929,-0.08640357,0.1422163,-0.09633157,0.40884784,0.44243756,0.55421996,-0.43045178,0.5827092,-0.21590376,-0.14021285,0.31065723,0.20425515,0.052617975,-0.7548262,0.46868858,0.3449396,0.47219914,-0.032568634,-0.37883523,-0.19541438,-0.14058396,0.29120278,0.27218187,0.23317324,-0.4689902,0.36076352,0.08551034,0.25151387,0.70175874,-0.19996323,0.14569421,0.27944994,0.43162796,0.27626553,-0.05430732,0.14984436,0.26554438,0.30587906,-0.21311441,-0.068072416,-0.1376332,-0.11436481,0.3811903,-0.12229185,-0.10554199,0.03877127,0.21274124,-0.24977802,0.15075585,-0.27871868,0.124061905,0.3042989,-0.4647247,-0.47560596,-0.04027775,0.1855462,-0.3815466,0.27289948,0.4095619,0.37034294,0.7327871,-0.19988878,0.09931959,-0.15372916,-0.12563297,-0.2905263,-0.11494606,0.063806616,-0.18155658,-0.033344626,0.3276373,-0.07439619,0.3044383,0.2535477,-0.10117282,0.09079753,0.08052802,0.26644742,0.21458212,-0.59168005,0.22959839,0.48869357,-0.19072957,0.00076132343
heptanedioic acid bis-(2-ethyl-hexyl) ester,Ester,23,Kinematic,9.02,2.55,0.172,0.162,0.91,0.872,ViscosityL,582.0,673.0,VDNSExpansion,TransportPolynomial,PolynomialHC,0.3740853,-0.1101434,0.41292575,-0.26076245,-0.10924152,0.15079035,0.05168464,0.14171097,-0.36038694,-0.16991167,0.36618778,0.45746785,-0.46116465,0.22160557,-0.49057442,-0.5297754,0.18655053,0.107455686,-0.4691426,-0.4531614,0.060612906,-0.08132156,0.61902136,-0.027771452,0.47560072,-0.07886994,0.034347698,0.21264407,-0.17339945,-0.66745764,-0.1622134,0.28613105,0.10926099,-0.35418883,-0.0157951,-0.060364503,0.33113956,0.07102158,-0.067754604,-0.1670439,0.01774226,0.27436316,-0.39467844,-0.6536774,-0.012861099,0.05170097,-0.049938437,0.28288376,0.30870092,0.5226423,-0.40867272,0.49291095,-0.2562498,-0.10181542,0.20683837,0.14998154,0.064730056,-0.59406734,0.40257248,0.29007244,0.41123807,-0.021024972,-0.29886273,-0.078590676,-0.14813556,0.24361181,0.23143122,0.18634315,-0.42203376,0.25239047,0.04591629,0.22658719,0.63580793,-0.17173378,0.1225088,0.22213194,0.34219664,0.1965905,-0.012678201,0.120652914,0.16001703,0.24624647,-0.1297238,-0.12642469,-0.14663887,-0.062474936,0.292831,-0.09738019,-0.089195654,0.057248477,0.060245086,-0.22155632,0.15599434,-0.27652672,0.021700153,0.26002046,-0.3352112,-0.37382603,-0.13067779,0.21764721,-0.27230093,0.3294351,0.26218957,0.33320203,0.6780356,-0.2021048,0.019748682,-0.17338817,-0.05866223,-0.15927388,-0.24019888,0.029771559,-0.09020713,-0.015725963,0.22201027,0.01607101,0.211661,0.2557478,-0.013291108,0.11814216,0.119966656,0.16755599,0.12161928,-0.41252297,0.16682054,0.47145823,-0.18912652,0.0033915048
