C-Number,Thermal Conductivity_40C,Thermal Conductivity_100C,Density_40C (g/cm^3),Density_100C (g/cm^3),Heat Capacity (Constant Pressure) 40C (J/K/Mol),Heat Capacity (Constant Pressure) 100C (J/K/Mol),Density_40C,Density_100C,KVI,DVI,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
22,0.14,0.131,0.958,0.914,514,593,958,914,0,169.70217,2.544270333,2.544270333,1.258951536,1.258951536,0.225472714,11.85185185,370.665,324.297,370.3599515,154,0,-0.022772179,-0.080719715,0.080719715,0.022772179,0.592592593,1.074074074,1.62962963,14.07111773,9.967132035,2.015164836,-2.088746822,2.230648128,-1.875881098,5.648177618,0.578144532,2.706673543,2.255470263,442.3659316,19.41815651,18.4849169,18.4849169,13.38054006,12.12537398,12.12537398,8.230257169,8.230257169,5.642662276,5.642662276,3.843550972,3.843550972,-1.04,1130274.392,23.9985208,18.32921537,13.72734171,170.4055845,0,0,0,0,0,0,0,0,0,0,133.7260109,36.81984251,0,0,0,5.57310453,0,0,0,123.001442,0,41.97130694,0,0,0,0,0,0,0,0,0,128.5648935,36.40785545,0,5.57310453,0,0,0,0,0,0,0,0,114.7174191,5.57310453,0,50.25532985,0,0,0,0,0,3.037923667,0,11.08894042,26.11690342,4.58956583,0,0.703703704,27,0,0,0,0,0,1,0,1,0,0,0,18,0,0,0,1,9.7415,124.256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
22,0.129,0.121,0.804,0.763,518,597,804,763,0,126.1104083,2.544270333,2.544270333,1.258951536,1.258951536,0.225472714,11.85185185,370.665,324.297,370.3599515,154,0,-0.022772179,-0.080719715,0.080719715,0.022772179,0.592592593,1.074074074,1.62962963,14.07111773,9.967132035,2.015164836,-2.088746822,2.230648128,-1.875881098,5.648177618,0.578144532,2.706673543,2.255470263,442.3659316,19.41815651,18.4849169,18.4849169,13.38054006,12.12537398,12.12537398,8.230257169,8.230257169,5.642662276,5.642662276,3.843550972,3.843550972,-1.04,1130274.392,23.9985208,18.32921537,13.72734171,170.4055845,0,0,0,0,0,0,0,0,0,0,133.7260109,36.81984251,0,0,0,5.57310453,0,0,0,123.001442,0,41.97130694,0,0,0,0,0,0,0,0,0,128.5648935,36.40785545,0,5.57310453,0,0,0,0,0,0,0,0,114.7174191,5.57310453,0,50.25532985,0,0,0,0,0,3.037923667,0,11.08894042,26.11690342,4.58956583,0,0.703703704,27,0,0,0,0,0,1,0,1,0,0,0,18,0,0,0,1,9.7415,124.256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
22,0.143,0.135,0.793,0.76,525,605,793,760,0,172.909308,2.299904114,2.299904114,1.263588435,1.263588435,0.199740892,11.14814815,372.681,324.297,372.3756015,156,0,-0.027887228,-0.065382383,0.065382383,0.027887228,0.407407407,0.740740741,1.111111111,14.01993024,10.02303446,1.95705629,-2.04004592,2.146885038,-1.860406807,5.139089637,0.523076031,2.703095699,1.674690895,380.2846008,19.2550198,18.52888697,18.52888697,13.43185165,12.47134377,12.47134377,8.59955959,8.59955959,5.911829883,5.911829883,4.052228508,4.052228508,-0.78,1194195.243,24.25813883,19.9671977,17.07479484,171.0951875,0,0,0,0,0,0,0,0,0,0,152.8303618,18.40509474,0,0,0,0,0,0,0,135.3401697,0,35.89528683,0,0,0,0,0,0,0,6.420821623,0,134.4827995,30.33183534,0,0,0,0,0,0,0,0,0,0,133.979884,0,0,37.25557254,0,0,0,0,0,1.504142357,0,10.94360333,28.91901686,2.299904114,0,0.777777778,27,0,0,0,0,0,1,0,1,0,0,0,20,0,0,0,1,9.6609,123.543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0
22,0.143,0.135,0.793,0.76,525,605,793,760,0,172.909308,2.361272935,2.361272935,0.797576658,0.797576658,0.211856167,11.37037037,372.681,324.297,372.3756015,156,0,-0.016195964,-0.065382383,0.065382383,0.016195964,0.481481481,0.851851852,1.259259259,14.1562468,9.878708658,2.104050071,-2.17346566,2.283270603,-1.994753991,5.187978297,0.482490493,2.706673543,2.169277201,373.7591543,19.41815651,18.69202368,18.69202368,13.38054006,12.43006888,12.43006888,8.634704765,8.634704765,6.083255509,6.083255509,4.252116714,4.252116714,-0.78,1130274.392,24.25813883,18.57716083,13.95094786,171.0951875,0,0,0,0,0,0,0,0,0,0,146.9124557,24.32300078,0,0,0,0,0,0,0,135.3401697,0,35.89528683,0,0,0,0,0,0,0,0,0,140.9036211,30.33183534,0,0,0,0,0,0,0,0,0,5.917906046,115.5747892,5.563451492,0,44.17930974,0,0,0,0,0,1.586473694,0.797576658,11.33440338,25.67799857,4.603547694,0,0.777777778,27,0,0,0,0,0,1,0,1,0,0,0,19,0,0,0,1,9.8318,123.637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
22,0.082,0.077,0.85,0.814,526,611,850,814,225.4011608,159.6810685,2.342063103,2.342063103,1.274197531,1.274197531,0.238778601,11.25925926,372.681,324.297,372.3756015,156,0,-0.027361457,-0.065382383,0.065382383,0.027361457,0.481481481,0.814814815,1.185185185,14.0887899,9.947593755,2.032192403,-2.108763315,2.195654007,-1.952955744,5.369579915,0.529192752,2.626724293,1.8580717,447.9218089,19.74442992,19.17551582,19.17551582,13.14706571,12.21536071,12.21536071,8.930571724,8.930571724,6.120699692,6.120699692,4.45412576,4.45412576,-0.78,796669.7177,24.25813883,16.19960555,12.32168939,171.0951875,0,0,0,0,0,0,0,0,0,0,120.9322472,50.30320932,0,0,0,0,0,0,0,136.8489164,0,34.3865401,0,0,0,0,0,0,0,6.420821623,20.7712116,131.9106891,12.13273414,0,0,0,0,0,0,0,0,0,0,125.8443221,5.563451492,0,39.82768294,0,0,0,0,0,5.994079678,0,4.684126207,24.42383302,9.064627765,0,0.777777778,27,0,0,0,0,0,1,0,1,0,0,0,17,0,0,0,1,9.41586,123.903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
22,0.154,0.144,0.779,0.741,535,617,779,741,215.4444296,156.884775,2.320219429,2.320219429,1.06383746,1.06383746,0.249325336,19.77777778,376.713,324.297,376.4069017,160,0,-0.041408317,-0.065382383,0.065382383,0.041408317,0.518518519,0.962962963,1.444444444,14.2462899,9.793382836,2.187187077,-2.265674857,2.337330099,-2.120099182,4.717380557,0.263239662,2.72596048,1.593027986,286,18.99550677,18.99550677,18.99550677,13.3813414,13.3813414,13.3813414,10.2923465,10.2923465,7.881742064,7.881742064,5.894347524,5.894347524,0,1556545.242,23.28061224,15.86914063,11.55555556,172.2160837,0,0,0,0,0,0,0,0,0,0,154.6026345,17.75371814,0,0,0,0,0,0,17.75371814,154.6026345,0,0,0,0,0,0,0,0,0,0,17.75371814,154.6026345,0,0,0,0,0,0,0,0,0,0,17.75371814,89.89150272,57.78739461,0,6.9237372,0,0,0,0,0,0,3.248089686,0,34.93169088,2.320219429,0,1,27,0,0,2,0,2,0,0,0,0,0,0,15,2,0,2,2,9.8544,122.335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
22,0.143,0.135,0.776,0.738,535,618,776,738,166.2766445,147.7733277,2.320219429,2.320219429,1.06383746,1.06383746,0.249325336,19.77777778,376.713,324.297,376.4069017,160,0,-0.041408317,-0.065382383,0.065382383,0.041408317,0.518518519,0.962962963,1.444444444,14.2462899,9.793382836,2.187187077,-2.265674857,2.337330099,-2.120099182,4.717380557,0.263239662,2.72596048,1.593027986,286,18.99550677,18.99550677,18.99550677,13.3813414,13.3813414,13.3813414,10.2923465,10.2923465,7.881742064,7.881742064,5.894347524,5.894347524,0,1556545.242,23.28061224,15.86914063,11.55555556,172.2160837,0,0,0,0,0,0,0,0,0,0,154.6026345,17.75371814,0,0,0,0,0,0,17.75371814,154.6026345,0,0,0,0,0,0,0,0,0,0,17.75371814,154.6026345,0,0,0,0,0,0,0,0,0,0,17.75371814,89.89150272,57.78739461,0,6.9237372,0,0,0,0,0,0,3.248089686,0,34.93169088,2.320219429,0,1,27,0,0,2,0,2,0,0,0,0,0,0,15,2,0,2,2,9.8544,122.335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
22,0.142,0.134,0.787,0.751,535,618,787,751,0,50.09862901,2.517155696,2.517155696,0.969485972,0.969485972,0.220760402,25.77777778,378.729,324.297,378.4225517,162,0,-0.036247736,-0.065382383,0.065382383,0.036247736,0.481481481,0.814814815,1.185185185,14.35404385,9.677170298,2.298761251,-2.378096673,2.399006201,-2.282833224,4.802636317,0.124439672,2.626724293,1.791174745,295.1601712,19.74442992,19.74442992,19.74442992,13.14706571,13.14706571,13.14706571,10.28697461,10.28697461,7.401122332,7.401122332,5.773176568,5.773176568,0,796669.7177,25.03703704,16.9094693,12.9550173,173.2219148,0,0,0,0,0,0,0,0,0,0,130.4280948,42.93408905,0,0,0,0,0,0,23.67162418,149.6905596,0,0,0,0,0,0,0,0,0,0,23.67162418,149.6905596,0,0,0,0,0,0,0,0,0,0,23.67162418,121.9956108,0,0,27.6949488,0,0,0,0,0,0,3.93525079,0,28.10327884,9.794803701,0,1,27,0,0,1,0,1,0,0,0,0,0,0,17,1,0,1,1,9.9563,124.379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
22,0.143,0.134,0.789,0.754,535,619,789,754,0,96.77087015,2.316422513,2.316422513,1.063224806,1.063224806,0.18473018,15.22222222,378.729,324.297,378.4225517,162,0,-0.041165158,-0.065382383,0.065382383,0.041165158,0.518518519,0.888888889,1.296296296,14.25183053,9.852910017,2.193394757,-2.205178037,2.337989158,-2.070149815,4.720474397,0.3183227,3.184666684,2.060237103,255.7628977,19.41815651,19.41815651,19.41815651,13.36370331,13.36370331,13.36370331,9.779307856,9.779307856,7.073263191,7.073263191,5.231301937,5.231301937,0,1343200.052,25.03703704,19.32223543,15.58376691,173.2219148,0,0,0,0,0,0,0,0,0,0,155.1055501,18.25663372,0,0,0,0,0,0,11.83581209,161.5263717,0,0,0,0,0,0,0,0,0,0,11.83581209,161.5263717,0,0,0,0,0,0,0,0,0,0,11.83581209,115.5747892,32.10410811,0,13.8474744,0,0,0,0,0,0,2.15867638,0,34.37514526,4.632845026,0,1,27,0,0,1,0,1,0,0,0,0,0,0,20,1,0,1,1,10.2445,124.519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
22,0.13,0.122,0.795,0.76,535,619,795,760,0,93.96530825,2.316422513,2.316422513,1.063224806,1.063224806,0.18473018,15.22222222,378.729,324.297,378.4225517,162,0,-0.041165158,-0.065382383,0.065382383,0.041165158,0.518518519,0.888888889,1.296296296,14.25183053,9.852910017,2.193394757,-2.205178037,2.337989158,-2.070149815,4.720474397,0.3183227,3.184666684,2.060237103,255.7628977,19.41815651,19.41815651,19.41815651,13.36370331,13.36370331,13.36370331,9.779307856,9.779307856,7.073263191,7.073263191,5.231301937,5.231301937,0,1343200.052,25.03703704,19.32223543,15.58376691,173.2219148,0,0,0,0,0,0,0,0,0,0,155.1055501,18.25663372,0,0,0,0,0,0,11.83581209,161.5263717,0,0,0,0,0,0,0,0,0,0,11.83581209,161.5263717,0,0,0,0,0,0,0,0,0,0,11.83581209,115.5747892,32.10410811,0,13.8474744,0,0,0,0,0,0,2.15867638,0,34.37514526,4.632845026,0,1,27,0,0,1,0,1,0,0,0,0,0,0,20,1,0,1,1,10.2445,124.519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
22,0.135,0.127,0.896,0.857,535,619,896,857,0,160.5226777,2.319793595,2.319793595,1.04392748,1.04392748,0.154535851,11.55555556,380.745,324.297,380.4382018,164,0,-0.041428579,-0.065382383,0.065382383,0.041428579,0.296296296,0.518518519,0.777777778,14.14378208,9.891603289,2.083465563,-2.168593532,2.244368426,-2.014460076,4.619345863,0.365236923,2.681443449,3.766354969,228.4228653,19.84080624,19.84080624,19.84080624,13.34606521,13.34606521,13.34606521,9.242458448,9.242458448,6.397777479,6.397777479,4.426594456,4.426594456,0,787153.8132,27,24.03846154,22.15384615,174.227746,0,0,0,0,0,0,0,0,0,0,168.4501089,5.917906046,0,0,0,0,0,0,5.917906046,168.4501089,0,0,0,0,0,0,0,0,0,0,5.917906046,168.4501089,0,0,0,0,0,0,0,0,0,0,5.917906046,147.6788973,0,0,20.7712116,0,0,0,0,0,0,1.04392748,0,33.83656419,6.952841664,0,1,27,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,10.6346,126.703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
22,0.135,0.128,0.9,0.861,535,619,900,861,0,158.2751694,2.336834672,2.336834672,1.035190138,1.035190138,0.163747994,11.77777778,380.745,324.297,380.4382018,164,0,-0.041428582,-0.065382382,0.065382382,0.041428582,0.296296296,0.518518519,0.740740741,14.16362764,9.876398316,2.103475541,-2.183698901,2.261478478,-2.030608834,4.63800468,0.349459998,2.671086161,3.972028897,210.7639251,20.00394294,20.00394294,20.00394294,13.27791687,13.27791687,13.27791687,9.353188912,9.353188912,6.588448177,6.588448177,4.64087831,4.64087831,0,722090.7484,27,22.29080933,19.10204082,174.227746,0,0,0,0,0,0,0,0,0,0,162.5322029,11.83581209,0,0,0,0,0,0,11.83581209,162.5322029,0,0,0,0,0,0,0,0,0,0,11.83581209,162.5322029,0,0,0,0,0,0,0,0,0,0,11.83581209,134.8372541,0,0,27.6949488,0,0,0,0,0,0,2.070380276,0,30.7489477,9.34733869,0,1,27,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,10.4905,126.633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
22,0.135,0.128,0.9,0.861,535,619,900,861,0,158.2751694,2.516851852,2.516851852,1.140585846,1.140585846,0.305761841,10.57142857,368.564,336.308,368.250401,144,0,-0.024405306,-0.085001478,0.085001478,0.024405306,0.5,0.892857143,1.321428571,14.07187862,9.967393985,2.013183253,-2.091716147,2.183186766,-1.927693447,5.177633309,0.724668946,2.755943855,1.499472252,752.9316392,19.27996383,16.89445856,16.89445856,13.89897949,10.69674119,10.69674119,7.56495003,7.56495003,5.321184966,5.321184966,3.745264585,3.745264585,-2.6,3502032.976,20.14244765,11.97646384,7.56344147,170.5054096,0,0,0,0,0,0,0,0,0,0,102.6446307,68.05692746,0,0,0,0,0,0,0,51.36657298,0,119.3349851,0,0,0,0,0,0,0,19.26246487,0,48.79446259,102.6446307,0,0,0,0,0,0,0,0,0,12.84164325,55.21528421,5.57310453,0,97.07152613,0,0,0,0,0,5.986395097,0,32.59514511,12.08512646,0,0,0.285714286,28,0,0,0,0,0,3,0,3,0,0,0,11,0,0,0,3,7.5914,121.606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,0.131,0.122,0.781,0.744,534,620,781,744,123.7233964,138.3599839,2.263702916,2.263702916,0.857534014,0.857534014,0.306655987,11.03571429,370.58,336.308,370.2660511,146,0,-0.027877089,-0.062248739,0.062248739,0.027877089,0.392857143,0.678571429,0.964285714,14.14997071,9.8862596,2.093149617,-2.170538421,2.230755372,-2.037736349,5.157541569,0.387341365,2.755943855,1.439264223,637.6425371,19.27996383,17.10156534,17.10156534,13.89897949,11.01745585,11.01745585,7.999506658,7.999506658,5.761946783,5.761946783,4.151628473,4.151628473,-2.34,3502032.976,20.395692,12.18412454,7.723766422,171.1950127,0,0,0,0,0,0,0,0,0,0,110.2579709,61.13319026,0,0,0,0,0,0,5.917906046,57.78739461,0,107.6858605,0,0,0,0,0,0,0,19.26246487,5.917906046,55.21528421,90.99550603,0,0,0,0,0,0,0,0,0,5.917906046,74.47774908,0,0,90.99550603,0,0,0,0,0,4.443947534,0.857534014,32.86953586,11.66231593,0,0,0.357142857,28,0,0,0,0,0,3,0,3,0,0,0,12,0,0,0,3,7.6713,121.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,0.167,0.157,1.044,1.003,535,620,1044,1003,255.3774921,172.1638236,2.445405327,2.445405327,1.177133409,1.177133409,0.271647801,10.75,376.628,336.308,376.3130013,152,0,-0.015138783,-0.076057882,0.076057882,0.015138783,0.535714286,0.928571429,1.357142857,14.07813088,9.959359578,2.031939129,-2.086855839,2.240954765,-1.879572414,5.791149331,0.544672814,2.751819,1.623266149,582.1025909,19.70261356,18.04324112,18.04324112,13.9150149,11.72539741,11.72539741,8.027612519,8.027612519,5.575725853,5.575725853,3.869518853,3.869518853,-1.82,2626996.491,22.46891954,15.14314557,9.398626452,173.6379681,0,0,0,0,0,0,0,0,0,0,144.2924658,29.54165076,0,0,0,5.57310453,0,0,0,90.3944183,0,77.86659377,0,0,0,0,0,0,0,0,0,101.5213213,66.73969079,0,5.57310453,0,0,0,0,0,0,0,0,100.1706886,0,0,73.66342799,0,0,0,0,0,4.031987411,0,21.6217112,20.55469459,2.291606808,0,0.5,28,0,0,0,0,0,2,0,2,0,0,0,15,0,0,0,2,9.2095,125.658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
22,0.168,0.157,1.057,1.01,535,620,1057,1010,254.3438796,168.9819887,2.295131113,2.295131113,0.551026156,0.551026156,0.255175655,11.21428571,378.644,336.308,378.3286513,154,0,0.00892937,-0.065382383,0.065382383,0.00892937,0.464285714,0.821428571,1.214285714,14.16880175,9.865616778,2.125741883,-2.177825466,2.295652526,-2.008091686,5.315971943,0.529818735,2.751819,1.557708809,532.0020101,19.70261356,18.2503479,18.2503479,13.9150149,12.01407255,12.01407255,8.405268885,8.405268885,6.000235507,6.000235507,4.262705543,4.262705543,-1.56,2626996.491,22.72623278,15.37285162,9.579541785,174.3275712,0,0,0,0,0,0,0,0,0,0,151.058089,17.54772461,5.917906046,0,0,0,0,0,0,102.733146,0,71.79057367,0,0,0,0,0,0,0,0,0,113.860049,60.66367068,0,0,0,0,0,0,0,0,5.917906046,0,101.0184057,0,0,67.58740788,0,0,0,0,0,2.930808706,0.551026156,22.11263712,19.77706357,2.295131113,0,0.571428571,28,0,0,0,0,0,2,0,2,0,0,0,16,0,0,0,2,9.2998,125.039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
22,0.107,0.1,0.787,0.75,534,624,787,750,0,156.0694359,2.356252446,2.356252446,0.959763677,0.959763677,0.234512685,16.25,384.692,336.308,384.3756015,160,0,-0.024753272,-0.065382383,0.065382383,0.024753272,0.607142857,1.071428571,1.607142857,14.22101301,9.811817571,2.168929894,-2.240226315,2.284846429,-2.135073016,5.290572826,0.403413364,2.730669393,1.299110039,474.6815839,19.70261356,19.02888697,19.02888697,13.89817815,12.9663087,12.9663087,9.469511006,9.469511006,6.914825195,6.914825195,5.000723239,5.000723239,-0.78,2427745.314,23.49846409,16.06466893,10.67924677,176.4542985,0,0,0,0,0,0,0,0,0,0,140.3431731,36.3072739,0,0,0,0,0,0,5.917906046,135.3401697,0,35.39237126,0,0,0,0,0,0,0,12.84164325,5.917906046,133.6254294,24.26546827,0,0,0,0,0,0,0,0,0,5.917906046,128.4164325,11.12690298,0,31.18920547,0,0,0,0,0,3.250895188,0.959763677,9.111044877,29.04259127,2.302371652,0,0.785714286,28,0,0,1,0,1,1,0,1,0,0,0,17,0,0,0,2,9.4431,126.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
